2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	0	0.8000	1	0.8000
2	1	1.0000	1	1.0000
0	0	0.4000	0	0.4000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	0	0.5000	1	0.3333
0	0	0.1333	1	0.0000
0	0	0.4000	1	0.0000
1	0	0.3333	1	0.2857
1	0	0.3333	1	0.2500
2	0	0.4444	1	0.4000
1	0	0.6667	1	0.0000
1	0	0.2000	1	0.0000
0	0	0.0000	0	0.0000
2	0	0.2143	1	0.2857
2	0	0.1111	1	0.1111
0	1	1.0000	1	1.0000
2	0	0.1667	1	0.2500
2	0	0.5714	1	0.4000
1	0	0.1818	1	0.0000
1	0	0.5000	1	0.0000
1	0	0.2500	1	0.0000
0	0	0.1667	1	0.0000
2	0	0.0000	1	0.0000
0	0	0.1481	1	0.0769
1	0	0.0556	1	0.0278
1	0	0.1081	0	0.0750
1	0	0.0531	1	0.0536
1	0	0.0282	1	0.0146
1	0	0.0882	1	0.0548
2	0	0.0563	1	0.0256
0	0	0.0741	0	0.0606
2	0	0.0714	0	0.0606
1	0	0.0678	1	0.0656
1	0	0.0594	1	0.0659
1	0	0.0580	1	0.0563
1	0	0.0800	1	0.0769
0	0	0.0870	1	0.0000
0	0	0.0588	0	0.0488
1	0	0.0500	0	0.0488
0	0	0.0000	0	0.0000
2	0	0.0615	1	0.0541
0	0	0.0741	0	0.0645
2	0	0.1091	0	0.0909
2	0	0.0645	1	0.0625
2	0	0.0519	0	0.0471
2	1	0.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
0	0	0.0000	0	0.0000
2	1	0.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	0.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
0	0	0.0000	1	0.0000
2	1	0.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
0	0	0.0000	0	0.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	0	0.0000	1	0.0000
2	0	0.5000	1	0.0000
0	0	0.2000	1	0.2857
1	0	0.6667	1	0.5000
1	0	0.4000	1	0.0000
0	0	0.0851	0	0.1724
1	0	0.3529	0	0.3061
0	0	0.2000	0	0.1538
0	0	0.0000	0	0.1176
2	1	0.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
2	1	1.0000	1	1.0000
